Document,Title,Book,Author,URL,Classification
EXO-19-ENG.txt,Exodus 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/19,Religious
EXO-19-KNJ.txt,Éxodo 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/19,Religious
EXO-2-ENG.txt,Exodus 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/2,Religious
EXO-2-KNJ.txt,Éxodo 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/2,Religious
EXO-20-ENG.txt,Exodus 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/20,Religious
EXO-20-KNJ.txt,Éxodo 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/20,Religious
EXO-21-ENG.txt,Exodus 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/21,Religious
EXO-21-KNJ.txt,Éxodo 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/21,Religious
EXO-22-ENG.txt,Exodus 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/22,Religious
EXO-22-KNJ.txt,Éxodo 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/22,Religious
EXO-23-ENG.txt,Exodus 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/23,Religious
EXO-23-KNJ.txt,Éxodo 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/23,Religious
EXO-24-ENG.txt,Exodus 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/24,Religious
EXO-24-KNJ.txt,Éxodo 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/24,Religious
EXO-25-ENG.txt,Exodus 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/25,Religious
EXO-25-KNJ.txt,Éxodo 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/25,Religious
EXO-26-ENG.txt,Exodus 26,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/26,Religious
EXO-26-KNJ.txt,Éxodo 26,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/26,Religious
EXO-27-ENG.txt,Exodus 27,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/27,Religious
EXO-27-KNJ.txt,Éxodo 27,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/27,Religious
EXO-28-ENG.txt,Exodus 28,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/28,Religious
EXO-28-KNJ.txt,Éxodo 28,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/28,Religious
EXO-29-ENG.txt,Exodus 29,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/29,Religious
EXO-29-KNJ.txt,Éxodo 29,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/29,Religious
EXO-3-ENG.txt,Exodus 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/3,Religious
EXO-3-KNJ.txt,Éxodo 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/3,Religious
EXO-30-ENG.txt,Exodus 30,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/30,Religious
EXO-30-KNJ.txt,Éxodo 30,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/30,Religious
EXO-31-ENG.txt,Exodus 31,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/31,Religious
EXO-31-KNJ.txt,Éxodo 31,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/31,Religious
EXO-32-ENG.txt,Exodus 32,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/32,Religious
EXO-32-KNJ.txt,Éxodo 32,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/32,Religious
EXO-33-ENG.txt,Exodus 33,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/33,Religious
EXO-33-KNJ.txt,Éxodo 33,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/33,Religious
EXO-34-ENG.txt,Exodus 34,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/34,Religious
EXO-34-KNJ.txt,Éxodo 34,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/34,Religious
EXO-35-ENG.txt,Exodus 35,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/35,Religious
EXO-35-KNJ.txt,Éxodo 35,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/35,Religious
EXO-36-ENG.txt,Exodus 36,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/36,Religious
EXO-36-KNJ.txt,Éxodo 36,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/36,Religious
EXO-37-ENG.txt,Exodus 37,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/37,Religious
EXO-37-KNJ.txt,Éxodo 37,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/37,Religious
EXO-38-ENG.txt,Exodus 38,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/38,Religious
EXO-38-KNJ.txt,Éxodo 38,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/38,Religious
EXO-39-ENG.txt,Exodus 39,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/39,Religious
EXO-39-KNJ.txt,Éxodo 39,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/39,Religious
EXO-4-ENG.txt,Exodus 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/4,Religious
EXO-4-KNJ.txt,Éxodo 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/4,Religious
EXO-40-ENG.txt,Exodus 40,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/40,Religious
EXO-40-KNJ.txt,Éxodo 40,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/40,Religious
EXO-5-ENG.txt,Exodus 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/5,Religious
EXO-5-KNJ.txt,Éxodo 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/5,Religious
EXO-6-ENG.txt,Exodus 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/6,Religious
EXO-6-KNJ.txt,Éxodo 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/6,Religious
EXO-7-ENG.txt,Exodus 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/7,Religious
EXO-7-KNJ.txt,Éxodo 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/7,Religious
EXO-8-ENG.txt,Exodus 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/8,Religious
EXO-8-KNJ.txt,Éxodo 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/8,Religious
EXO-9-ENG.txt,Exodus 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/EXO/9,Religious
EXO-9-KNJ.txt,Éxodo 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EXO/9,Religious
EZK-1-ENG.txt,Ezekiel 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/1,Religious
EZK-1-KNJ.txt,Ezequiel 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/1,Religious
EZK-10-ENG.txt,Ezekiel 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/10,Religious
EZK-10-KNJ.txt,Ezequiel 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/10,Religious
EZK-11-ENG.txt,Ezekiel 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/11,Religious
EZK-11-KNJ.txt,Ezequiel 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/11,Religious
EZK-12-ENG.txt,Ezekiel 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/12,Religious
EZK-12-KNJ.txt,Ezequiel 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/12,Religious
EZK-13-ENG.txt,Ezekiel 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/13,Religious
EZK-13-KNJ.txt,Ezequiel 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/13,Religious
EZK-14-ENG.txt,Ezekiel 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/14,Religious
EZK-14-KNJ.txt,Ezequiel 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/14,Religious
EZK-15-ENG.txt,Ezekiel 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/15,Religious
EZK-15-KNJ.txt,Ezequiel 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/15,Religious
EZK-16-ENG.txt,Ezekiel 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/16,Religious
EZK-16-KNJ.txt,Ezequiel 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/16,Religious
EZK-17-ENG.txt,Ezekiel 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/17,Religious
EZK-17-KNJ.txt,Ezequiel 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/17,Religious
EZK-18-ENG.txt,Ezekiel 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/18,Religious
EZK-18-KNJ.txt,Ezequiel 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/18,Religious
EZK-19-ENG.txt,Ezekiel 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/19,Religious
EZK-19-KNJ.txt,Ezequiel 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/19,Religious
EZK-2-ENG.txt,Ezekiel 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/2,Religious
EZK-2-KNJ.txt,Ezequiel 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/2,Religious
EZK-20-ENG.txt,Ezekiel 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/20,Religious
EZK-20-KNJ.txt,Ezequiel 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/20,Religious
EZK-21-ENG.txt,Ezekiel 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/21,Religious
EZK-21-KNJ.txt,Ezequiel 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/21,Religious
EZK-22-ENG.txt,Ezekiel 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/22,Religious
EZK-22-KNJ.txt,Ezequiel 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/22,Religious
EZK-23-ENG.txt,Ezekiel 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/23,Religious
EZK-23-KNJ.txt,Ezequiel 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/23,Religious
EZK-24-ENG.txt,Ezekiel 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/24,Religious
EZK-24-KNJ.txt,Ezequiel 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/24,Religious
EZK-25-ENG.txt,Ezekiel 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/25,Religious
EZK-25-KNJ.txt,Ezequiel 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/25,Religious
EZK-26-ENG.txt,Ezekiel 26,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/26,Religious
EZK-26-KNJ.txt,Ezequiel 26,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/26,Religious
EZK-27-ENG.txt,Ezekiel 27,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/27,Religious
EZK-27-KNJ.txt,Ezequiel 27,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/27,Religious
EZK-28-ENG.txt,Ezekiel 28,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/28,Religious
EZK-28-KNJ.txt,Ezequiel 28,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/28,Religious
EZK-29-ENG.txt,Ezekiel 29,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/29,Religious
EZK-29-KNJ.txt,Ezequiel 29,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/29,Religious
EZK-3-ENG.txt,Ezekiel 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/3,Religious
EZK-3-KNJ.txt,Ezequiel 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/3,Religious
EZK-30-ENG.txt,Ezekiel 30,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/30,Religious
EZK-30-KNJ.txt,Ezequiel 30,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/30,Religious
EZK-31-ENG.txt,Ezekiel 31,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/31,Religious
EZK-31-KNJ.txt,Ezequiel 31,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/31,Religious
EZK-32-ENG.txt,Ezekiel 32,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/32,Religious
EZK-32-KNJ.txt,Ezequiel 32,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/32,Religious
EZK-33-ENG.txt,Ezekiel 33,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/33,Religious
EZK-33-KNJ.txt,Ezequiel 33,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/33,Religious
EZK-34-ENG.txt,Ezekiel 34,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/34,Religious
EZK-34-KNJ.txt,Ezequiel 34,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/34,Religious
EZK-35-ENG.txt,Ezekiel 35,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/35,Religious
EZK-35-KNJ.txt,Ezequiel 35,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/35,Religious
EZK-36-ENG.txt,Ezekiel 36,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/36,Religious
EZK-36-KNJ.txt,Ezequiel 36,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/36,Religious
EZK-37-ENG.txt,Ezekiel 37,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/37,Religious
EZK-37-KNJ.txt,Ezequiel 37,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/37,Religious
EZK-38-ENG.txt,Ezekiel 38,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/38,Religious
EZK-38-KNJ.txt,Ezequiel 38,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/38,Religious
EZK-39-ENG.txt,Ezekiel 39,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/39,Religious
EZK-39-KNJ.txt,Ezequiel 39,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/39,Religious
EZK-4-ENG.txt,Ezekiel 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/4,Religious
EZK-4-KNJ.txt,Ezequiel 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/4,Religious
EZK-40-ENG.txt,Ezekiel 40,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/40,Religious
EZK-40-KNJ.txt,Ezequiel 40,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/40,Religious
EZK-41-ENG.txt,Ezekiel 41,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/41,Religious
EZK-41-KNJ.txt,Ezequiel 41,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/41,Religious
EZK-42-ENG.txt,Ezekiel 42,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/42,Religious
EZK-42-KNJ.txt,Ezequiel 42,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/42,Religious
EZK-43-ENG.txt,Ezekiel 43,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/43,Religious
EZK-43-KNJ.txt,Ezequiel 43,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/43,Religious
EZK-44-ENG.txt,Ezekiel 44,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/44,Religious
EZK-44-KNJ.txt,Ezequiel 44,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/44,Religious
EZK-45-ENG.txt,Ezekiel 45,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/45,Religious
EZK-45-KNJ.txt,Ezequiel 45,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/45,Religious
EZK-46-ENG.txt,Ezekiel 46,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/46,Religious
EZK-46-KNJ.txt,Ezequiel 46,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/46,Religious
EZK-47-ENG.txt,Ezekiel 47,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/47,Religious
EZK-47-KNJ.txt,Ezequiel 47,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/47,Religious
EZK-48-ENG.txt,Ezekiel 48,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/48,Religious
EZK-48-KNJ.txt,Ezequiel 48,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/48,Religious
EZK-5-ENG.txt,Ezekiel 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/5,Religious
EZK-5-KNJ.txt,Ezequiel 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/5,Religious
EZK-6-ENG.txt,Ezekiel 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/6,Religious
EZK-6-KNJ.txt,Ezequiel 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/6,Religious
EZK-7-ENG.txt,Ezekiel 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/7,Religious
EZK-7-KNJ.txt,Ezequiel 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/7,Religious
EZK-8-ENG.txt,Ezekiel 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/8,Religious
EZK-8-KNJ.txt,Ezequiel 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/8,Religious
EZK-9-ENG.txt,Ezekiel 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZK/9,Religious
EZK-9-KNJ.txt,Ezequiel 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZK/9,Religious
EZR-1-ENG.txt,Ezra 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/1,Religious
EZR-1-KNJ.txt,Esdras 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/1,Religious
EZR-10-ENG.txt,Ezra 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/10,Religious
EZR-10-KNJ.txt,Esdras 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/10,Religious
EZR-2-ENG.txt,Ezra 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/2,Religious
EZR-2-KNJ.txt,Esdras 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/2,Religious
EZR-3-ENG.txt,Ezra 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/3,Religious
EZR-3-KNJ.txt,Esdras 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/3,Religious
EZR-4-ENG.txt,Ezra 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/4,Religious
EZR-4-KNJ.txt,Esdras 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/4,Religious
EZR-5-ENG.txt,Ezra 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/5,Religious
EZR-5-KNJ.txt,Esdras 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/5,Religious
EZR-6-ENG.txt,Ezra 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/6,Religious
EZR-6-KNJ.txt,Esdras 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/6,Religious
EZR-7-ENG.txt,Ezra 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/7,Religious
EZR-7-KNJ.txt,Esdras 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/7,Religious
EZR-8-ENG.txt,Ezra 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/8,Religious
EZR-8-KNJ.txt,Esdras 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/8,Religious
EZR-9-ENG.txt,Ezra 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/EZR/9,Religious
EZR-9-KNJ.txt,Esdras 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/EZR/9,Religious
GAL-1-ENG.txt,Galatians 1,New Testament (New International Version),,listen.bible.is/ENGNIV/GAL/1,Religious
GAL-1-KNJ.txt,Galatas 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GAL/1,Religious
GAL-2-ENG.txt,Galatians 2,New Testament (New International Version),,listen.bible.is/ENGNIV/GAL/2,Religious
GAL-2-KNJ.txt,Galatas 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GAL/2,Religious
GAL-3-ENG.txt,Galatians 3,New Testament (New International Version),,listen.bible.is/ENGNIV/GAL/3,Religious
GAL-3-KNJ.txt,Galatas 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GAL/3,Religious
GAL-4-ENG.txt,Galatians 4,New Testament (New International Version),,listen.bible.is/ENGNIV/GAL/4,Religious
GAL-4-KNJ.txt,Galatas 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GAL/4,Religious
GAL-5-ENG.txt,Galatians 5,New Testament (New International Version),,listen.bible.is/ENGNIV/GAL/5,Religious
GAL-5-KNJ.txt,Galatas 5,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GAL/5,Religious
GAL-6-ENG.txt,Galatians 6,New Testament (New International Version),,listen.bible.is/ENGNIV/GAL/6,Religious
GAL-6-KNJ.txt,Galatas 6,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GAL/6,Religious
GEN-1-ENG.txt,Genesis 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/GEN/1,Religious
GEN-1-KNJ.txt,Génesis 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GEN/1,Religious
GEN-10-ENG.txt,Genesis 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/GEN/10,Religious
GEN-10-KNJ.txt,Génesis 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GEN/10,Religious
GEN-11-ENG.txt,Genesis 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/GEN/11,Religious
GEN-11-KNJ.txt,Génesis 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GEN/11,Religious
GEN-12-ENG.txt,Genesis 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/GEN/12,Religious
GEN-12-KNJ.txt,Génesis 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GEN/12,Religious
GEN-13-ENG.txt,Genesis 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/GEN/13,Religious
GEN-13-KNJ.txt,Génesis 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GEN/13,Religious
GEN-14-ENG.txt,Genesis 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/GEN/14,Religious
GEN-14-KNJ.txt,Génesis 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/GEN/14,Religious
